SubjectID,WEEK1_EMA_EVENING,WEEK1_PRODUCTIVE,WEEK1_BELONGING,WEEK1_DISCRIMINATION,WEEK1_EMO_DRAINED,WEEK1_TALKSTRESS,WEEK1_LITTLESLEEP,WEEK1_PROFCARES,WEEK1_HOMESICK,WEEK1_EXERCISE,WEEK1_EMA_MORNING,WEEK1_ACTIVITY_ACADEMIC,WEEK1_ACADEMIC_percentage,WEEK1_ACTIVITY_PERSONAL,WEEK1_PERSONAL_percentage,WEEK1_TIRED_AM,WEEK1_DRINK,WEEK1_DRUGS,WEEK1_drinkdrugs_alone,WEEK1_negative_cons,WEEK1_SLEEP,WEEK1_HrsBed_Avg,WEEK1_HrsAsleep_Avg,WEEK1_HrsBed_Weekday_Avg,WEEK1_HrsAsleep_Weekday_Avg,WEEK1_HrsBed_Weekend_Avg,WEEK1_HrsAsleep_Weekend_Avg,WEEK1_TODAY_STRESSFUL,WEEK1_M_STRESS,WEEK1_M_CONTROL,WEEK1_A1_STRESS,WEEK1_A1_CONTROL,WEEK1_A1_SUCCESS_COPING,WEEK1_A2_STRESS,WEEK1_A2_CONTROL,WEEK1_A2_SUCCESS_COPING,WEEK1_E_STRESS,WEEK1_E_CONTROL,WEEK1_E_SUCCESS_COPING,D1_W1_Stress,D2_W1_Stress,D3_W1_Stress,D4_W1_Stress,D5_W1_Stress,D6_W1_Stress,D7_W1_Stress,WEEK1_STRESS,D1_W1_GaveSupport,D2_W1_GaveSupport,D3_W1_GaveSupport,D4_W1_GaveSupport,D5_W1_GaveSupport,D6_W1_GaveSupport,D7_W1_GaveSupport,D1_W1_ReceivedSupport,D2_W1_ReceivedSupport,D3_W1_ReceivedSupport,D4_W1_ReceivedSupport,D5_W1_ReceivedSupport,D6_W1_ReceivedSupport,D7_W1_ReceivedSupport,WEEK1_GaveSupport,WEEK1_ReceivedSupport,WEEK2,WEEK2_PRODUCTIVE,WEEK2_BELONGING,WEEK2_DISCRIMINATION,WEEK2_EMO_DRAINED,WEEK2_TALKSTRESS,WEEK2_LITTLESLEEP,WEEK2_PROFCARES,WEEK2_HOMESICK,WEEK2_EXERCISE,WEEK_2_EMA_MORNING,WEEK2_ACTIVITY_ACADEMIC,WEEK2_ACADEMIC_percentage,WEEK2_ACTIVITY_PERSONAL,WEEK2_PERSONAL_percentage,WEEK2_TIRED_AM,WEEK2_DRINK,WEEK2_DRUGS,WEEK2_drinkdrugs_alone,WEEK2_negative_cons,WEEK2_SLEEP,WEEK2_HrsBed_Avg,WEEK2_HrsAsleep_Avg,WEEK2_HrsBed_Weekday_avg,WEEK2_HrsAsleep_Weekday_avg,WEEK2_HrsBed_Weekend_avg,WEEK2_HrsAsleep_Weekend_avg,WEEK2_TODAY_STRESSFUL,WEEK2_M_STRESS,WEEK2_M_CONTROL,WEEK2_M_SUCCESS_COPING,WEEK2_A1_STRESS,WEEK2_A1_CONTROL,WEEK2_A1_SUCCESS_COPING,WEEK2_A2_STRESS,WEEK2_A2_CONTROL,WEEK2_A2_SUCCESS_COPING,WEEK2_E_STRESS,WEEK2_E_CONTROL,WEEK2_E_SUCCESS_COPING,D1_W2_Stress,D2_W2_Stress,D3_W2_Stress,D4_W2_Stress,D5_W2_Stress,D6_W2_Stress,D7_W2_Stress,WEEK2_STRESS,D1_W2_GaveSupport,D2_W2_GaveSupport,D3_W2_GaveSupport,D4_W2_GaveSupport,D5_W2_GaveSupport,D6_W2_GaveSupport,D7_W2_GaveSupport,D1_W2_ReceivedSupport,D2_W2_ReceivedSupport,D3_W2_ReceivedSupport,D4_W2_ReceivedSupport,D5_W2_ReceivedSupport,D6_W2_ReceivedSupport,D7_W2_ReceivedSupport,WEEK2_GaveSupport,WEEK2_ReceivedSupport,WEEK3,WEEK3_PRODUCTIVE,WEEK3_BELONGING,WEEK3_DISCRIMINATION,WEEK3_EMO_DRAINED,WEEK3_TALKSTRESS,WEEK3_LITTLESLEEP,WEEK3_PROFCARES,WEEK3_HOMESICK,WEEK3_EXERCISE,EMA_MORNING,WEEK3_ACTIVITY_ACADEMIC,WEEK3_ACADEMIC_percentage,WEEK3_ACTIVITY_PERSONAL,WEEK3_PERSONAL_percentage,WEEK3_TIRED_AM,WEEK3_DRINK,WEEK3_DRUGS,WEEK3_drinkdrugs_alone,WEEK3_negative_cons,WEEK3_SLEEP,WEEK3_HrsBed_avg,WEEK3_HrsAsleep_avg,WEEK3_HrsBed_Weekday_avg,WEEK3_HrsAsleep_Weekday_avg,WEEK3_HrsBed_Weekend_avg,WEEK3_HrsAsleep_Weekend_avg,WEEK3_TODAY_STRESSFUL,WEEK3_M_STRESS,WEEK3_M_CONTROL,WEEK3_M_SUCCESS_COPING,WEEK3_A1_STRESS,WEEK3_A1_CONTROL,WEEK3_A1_SUCCESS_COPING,WEEK3_A2_STRESS,WEEK3_A2_CONTROL,WEEK3_A2_SUCCESS_COPING,WEEK3_E_STRESS,WEEK3_E_CONTROL,WEEK3_E_SUCCESS_COPING,D1_W3_Stress,D2_W3_Stress,D3_W3_Stress,D4_W3_Stress,D5_W3_Stress,D6_W3_Stress,D7_W3_Stress,WEEK3_STRESS,D1_W3_GaveSupport,D2_W3_GaveSupport,D3_W3_GaveSupport,D4_W3_GaveSupport,D5_W3_GaveSupport,D6_W3_GaveSupport,D7_W3_GaveSupport,D1_W3_ReceivedSupport,D2_W3_ReceivedSupport,D3_W3_ReceivedSupport,D4_W3_ReceivedSupport,D5_W3_ReceivedSupport,D6_W3_ReceivedSupport,D7_W3_ReceivedSupport,WEEK3_GaveSupport,WEEK3_ReceivedSupport
261, ,1.5,4.666666667,0,3.5,4.166666667,4.166666667,3.833333333,2,0, ,17,60.71428571,0,0,2.571428571,0,0,0,0, ,7:36:00,7:12:00,6:57:00,6:31:00,9:15:00,8:55:00,2.142857143,2,2.142857143,1.8,1.8,1.8,2.166666667,2,2,2.166666667,3.166666667,2,1.5,2,1.75,2,2,2.25,2.5,2.041666667,999,1,1,1,1,1,1,999,1,1,1,1,1,1,6,6, ,1.333333333,5.833333333,0,4,4.333333333,4.333333333,2.833333333,1.833333333,0, ,14,50,0,0,1.714285714,0,0,0,0, ,6:52:00,6:27:00,6:24:00,5:57:00,8:05:00,7:42:00,3.142857143,2.142857143,2.142857143,1.285714286,2,1.857142857,1,2.166666667,2.166666667,1.166666667,2.166666667,3.166666667,1.833333333,0.25,1.333333333,2.25,2.5,2.666666667,3,2.75,2.115384615,0,1,1,1,999,1,1,1,1,0,1,999,1,1,5,5, ,1.4,4.8,0,4.2,4.6,4.6,3,1.8,0, , , , , ,2,0,0,0,0, ,7:48:00,7:24:00,7:41:00,7:15:00, , ,3.25,2.75,2.75,1.25,2.6,2.4,1.8,2.2,2.6,1.6,2.6,4.4,1.4,3,2.333333333,2.5,2,2.5,2.5,2.5,2.526315789,1,1,999,999,1,1,1,1,1,999,999,1,1,1,5,5
277, ,1.833333333,4.333333333,0,4.166666667,4.166666667,4.166666667,4.166666667,3.166666667,8.333333333, ,11,39.28571429,1,3.571428571,2.571428571,4,0,1,3, ,7:26:00,7:11:00,7:49:00,7:38:00,6:30:00,6:05:00,2.857142857,2.714285714,2.285714286,2.333333333,2.333333333,0.666666667,2.5,2.333333333,1.833333333,2.666666667,3.333333333,1.833333333,2.666666667,2.333333333,3,3,2.25,2.25,2.333333333,2.56,999,0,0,1,1,1,1,999,1,1,1,1,1,1,4,6, ,1.833333333,4.666666667,0,3.333333333,4,3.833333333,3.666666667,3.666666667,15, , , ,0,0,1,2,0,0,1, ,7:02:00,6:47:00,7:13:00,6:58:00,6:45:00,6:30:00,1.8,1.166666667,1.6,1.6,2,1.428571429,1.285714286,1.428571429,1.857142857,1.571428571,2,3.5,2,0.25,1,1,2,2.5,2.25,2.666666667,1.653846154,0,1,999,1,1,1,1,1,1,999,1,1,1,1,5,6, ,2,4,0,3,3.25,3.25,3,3.25,40, , , ,0,0,1.8,0,0,0,0, ,6:54:00,6:54:00,5:50:00,5:50:00,6:30:00,6:30:00,2,2.2,2,2.2,1.857142857,2,2,1.6,2,1.8,2,3,2.5,1.333333333,2,1.75,2.333333333,2,2,2,1.904761905,999,999,0,1,999,1,1,999,999,1,1,999,1,1, , 
133, ,1.5,5.666666667,0,3.333333333,3.333333333,3.666666667,3.333333333,3.166666667,86.66666667, ,4,14.28571429,0,0,2.285714286,0,0,0,0, ,7:10:00,7:10:00,7:04:00,7:04:00,7:25:00,7:25:00,0.857142857,0.571428571,0.714285714,0.571428571,0.428571429,2.142857143,0.666666667,0.666666667,2,0.833333333,1.666666667,2,1,0.75,0.5,0.5,0.25,0.75,1,0.653846154,999,0,0,0,0,0,0,999,0,0,0,1,0,0,0,1, ,0.833333333,5.5,0,2.666666667,3.5,3.166666667,2.5,3.333333333,48.33333333, ,1,3.571428571,0,0,1.571428571,1,0,0,1, ,8:10:00,8:10:00,8:12:00,8:12:00,8:05:00,8:05:00,0.166666667,0.285714286,0.333333333,0.5,0.4,0.4,0.8,0,0,0.333333333,0.333333333,1.333333333,0.166666667,0,0.25,0.333333333,0.5,0.25,0.333333333,0,0.25,1,0,0,0,0,0,999,0,1,0,1,0,0,999,1,2, ,1.333333333,5.166666667,1,2.833333333,3.166666667,2.666666667,2.833333333,1.833333333,31.66666667, ,3,10.71428571,0,0,1.571428571,2,0,0,1, ,9:02:00,8:58:00,8:54:00,8:48:00,7:02:00,7:01:00,0.857142857,0.571428571,0.428571429,2,0.6,0.4,1.4,1.2,1.2,0.8,0.833333333,2.5,1.333333333,0.75,0.5,0.5,0.5,1.25,0.75,1,0.782608696,0,0,0,999,0,0,0,0,0,0,999,0,1,0,0,1
288, ,1.333333333,6.833333333,0,4.333333333,3.333333333,3.166666667,3,2.5,50, ,8,28.57142857,0,0,3,3,0,0,1, ,7:22:00,7:10:00,7:15:00,7:00:00,7:42:00,7:35:00,2.714285714,1.857142857,1.714285714,2.333333333,1.833333333,2.5,2.5,2,2.25,2.166666667,3.5,1.666666667,0.5,1,1.666666667,2.5,3.25,2.75,2.333333333,2.173913043,999,1,1,1,1,1,1,999,1,1,1,1,1,1,6,6, ,1.6,4,0,2.8,3,3,3.4,2.8,58, , , ,0,0,1.666666667,0,0,0,0, ,8:29:00,8:15:00,8:15:00,8:01:00,9:40:00,9:30:00,1.5,1.5,1.5,1.333333333,1.333333333,1.333333333,1.333333333,1.4,1.2,1.2,1.8,3.6,1.8,0.25,1,2,2,2,2,2,1.5,0,1,999,1,1,999,0,1,1,999,1,1,999,0,3,4, ,1.6,5.8,0,3,3.4,3,3.2,2.2,16, ,8,28.57142857,1,3.571428571,2.428571429,3,0,0,0, ,7:09:00,6:53:00,7:18:00,7:02:00,7:30:00,7:17:00,1.714285714,1.714285714,1.857142857,2,2,2,2,1.833333333,1.666666667,2.166666667,2,3.2,2,1,1.75,2,2,2,2,2,1.875,999,0,1,1,1,999,0,999,0,1,1,1,999,0,3,3
130, ,1.4,3.6,0,2.2,2.6,3.2,3.2,2,42, ,12,42.85714286,0,0,2.142857143,0,0,0,0, ,7:32:00,7:09:00,7:41:00,7:17:00,7:10:00,6:47:00,1.714285714,1,1.142857143,1.571428571,1.142857143,0.428571429,1.285714286,1.285714286,0.285714286,1,2.4,0.4,1,1.25,0,1.25,1.5,2.333333333,1.5,1.230769231,999,1,1,0,1,999,0,999,0,0,0,1,999,1,3,2, ,0.571428571,3.714285714,0,3.714285714,4,4,2,2.571428571,28.57142857, ,20,71.42857143,0,0,1.714285714,0,0,0,0, ,6:17:00,6:06:00,5:52:00,5:40:00,7:22:00,7:12:00,1.714285714,2.142857143,2.142857143,0,1.857142857,1.714285714,0.142857143,2.285714286,2,0.285714286,1.857142857,3.142857143,0.714285714,1.25,1.75,2.25,2,2.25,2.5,2.25,2.035714286,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5,1, ,0.4,2.8,0,3.6,4,4,1.6,4.8,54, , , , , ,2.5,0,0,0,0, ,6:09:00,6:00:00,6:14:00,6:05:00,5:45:00,5:35:00,2,2.75,2.5,0,2.571428571,2.571428571,0.428571429,2.666666667,2.5,0.166666667,2.8,4.2,0.2,3,3,2,2.5,3,2.333333333,3,2.681818182,999,0,0,0,0,999,1,999,0,0,0,0,999,1,1,1
272, ,1,4.166666667,0,3.833333333,4,4.5,2.166666667,2.166666667,45, ,15,53.57142857,0,0,2.714285714,0,0,0,0, ,8:02:00,7:09:00,7:54:00,6:58:00,8:22:00,7:37:00,2.142857143,1.714285714,1.428571429,2,1.857142857,0.571428571,1.857142857,1.714285714,0.428571429,1.833333333,3.666666667,0.5,1.333333333,1.25,1.5,2,2.25,2.25,2.25,1.851851852,999,0,0,0,0,0,0,999,1,0,0,0,0,0,0,1, ,0.333333333,3.5,0,3.333333333,3.333333333,3.5,3.166666667,2,0, , , , , ,3.2,1,0,0,0, ,7:11:00,6:34:00,6:49:00,6:08:00,8:40:00,8:20:00,2.4,1.8,1.6,0.4,1.285714286,1.285714286,0.285714286,1.666666667,1.833333333,0.333333333,2.166666667,3.666666667,0.666666667,0.75,2,1.5,2,1.75,2.333333333,2,1.708333333,1,0,0,999,0,1,0,0,1,0,999,0,1,0,2,2, ,1,3.571428571,0,4.285714286,2.714285714,3,3.285714286,1.428571429,0, , , ,0,0,2.5,0,0,0,0, ,6:16:00,5:55:00,5:55:00,5:37:00,7:15:00,6:52:00,3,2.333333333,2.833333333,0.333333333,2.2,2.4,0.8,2.333333333,2.333333333,0.5,2.571428571,4.285714286,0.714285714,3,2.25,2,2.666666667,2.333333333,2.25,2,2.375,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
153, ,1.285714286,5.857142857,1,2.857142857,3.857142857,4,4,2.428571429,72.85714286, ,7,25,0,0,2.142857143,0,0,0,0, ,7:23:00,7:06:00,7:21:00,7:04:00,7:30:00,7:12:00,1.571428571,1.142857143,1.428571429,1,1,2,1.285714286,1.142857143,1.714285714,1.142857143,2.285714286,1.714285714,0.25,0.5,1,0,1.75,2.5,2,1.142857143,1,1,1,1,1,1,0,0,0,0,0,1,0,0,6,1, ,2,6.571428571,0,2.571428571,3.571428571,3.571428571,3.857142857,3,48.57142857, ,4,14.28571429,0,0,2.142857143,1,0,0,0, ,7:38:00,7:25:00,7:05:00,6:50:00,9:02:00,8:52:00,1.714285714,0.428571429,0.428571429,0.285714286,0.5,0.5,0.5,1,1.333333333,1.333333333,0.571428571,1.428571429,2,1,0,0.5,0,1.5,1.333333333,0,0.615384615,1,0,0,1,1,0,1,0,1,0,1,1,0,0,4,3, ,2.166666667,5.833333333,0,4,4.166666667,4,4.166666667,3.5,25, ,8,28.57142857,0,0,3.285714286,1,0,0,1, ,7:18:00,7:02:00,7:22:00,7:07:00,5:52:00,5:37:00,3.428571429,1.142857143,1.428571429,1.428571429,2.166666667,1.5,1.5,1.428571429,1.142857143,1.857142857,2.333333333,3,1.5,1.25,1,1.666666667,2.5,1.75,2.25,1.5,1.730769231,1,1,999,0,1,0,0,0,0,999,0,0,0,0,3,0
349, ,2,6,0,1.75,1.75,1.5,3,1,20, , , , , ,0,0,0,0,0, ,7:06:00,7:05:00,7:18:00,7:16:00,6:55:00,6:55:00,0.75,0,0,0,0.2,2.8,0.333333333,0.166666667,2.666666667,0,2.25,3, ,0.666666667,0,0,0,0,0,0.105263158,999,1,999,999,1,1,0,999,0,999,999,1,1,0, , , ,2.285714286,5.714285714,0,2.428571429,2.142857143,2.285714286,2.714285714,1,28.57142857, , , ,0,0,0.2,0,0,0,0, ,8:44:00,8:10:00,8:29:00,7:49:00,9:43:00,9:38:00,0.8,0,0,1.6,0,0,1.666666667,0,0,1.5,0,0.857142857,1.857142857,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,4,7, ,2,5.571428571,0,1.428571429,3,3.142857143,3,1,27.14285714, , , ,0,0,0.5,0,0,0,0, ,7:10:00,9:04:00,7:21:00,9:39:00,9:00:00,9:00:00,1.333333333,0.333333333,0.833333333,2,0,0.6,2,0,0.75,2,0,1.428571429,2.142857143,0.333333333,0.25,0,0,0,0,0,0.090909091,1,1,1,1,1,1,1,1,1,1,0,1,1,1,7,6
266, ,2,5.833333333,0,3.166666667,3.833333333,3.333333333,3.166666667,1.333333333,0, , , ,0,0,1,1,0,0,0, ,7:17:00,7:05:00,7:18:00,7:05:00,7:15:00,7:06:00,1,0,0,0,0.142857143,2.857142857,0.428571429,0.142857143,2.857142857,0.166666667,1,2.666666667,0,0.25,0,0,0,0.25,0.666666667,0.153846154,999,1,1,0,0,1,1,999,1,1,0,0,1,1,4,4, ,1.714285714,4.428571429,0,3.714285714,4.857142857,3.714285714,3,1.857142857,0, , , ,0,0,0.666666667,1,0,0,0, ,7:28:00,7:28:00,6:40:00,6:40:00,9:05:00,9:05:00,2,0.333333333,0.666666667,1.666666667,0.833333333,0.666666667,1.833333333,0.285714286,0.571428571,1.714285714,1,1.857142857,1.857142857,0.25,0.333333333,0.25,0.25,0.5,1,2,0.615384615,1,1,1,0,0,0,1,0,0,0,0,0,0,1,4,1, ,2.333333333,5.166666667,0,3.666666667,5,5,3.5,2,0, ,7,25,0,0,1.714285714,1,0,0,0, ,5:50:00,5:39:00,5:56:00,5:41:00,7:30:00,7:15:00,3.166666667,0.285714286,0.5,1.833333333,1.142857143,1.285714286,1.285714286,0.833333333,0.666666667,1.5,1,2.833333333,2.166666667,1,1.333333333,0.5,0.75,0.5,0.75,1,0.807692308,1,0,1,0,0,0,999,1,0,1,0,0,0,999,2,2
303, ,2.166666667,6,0,3.166666667,3.5,2.666666667,4.166666667,1.333333333,60, ,7,25,0,0,1.714285714,0,0,0,0, ,7:25:00,7:04:00,7:34:00,7:12:00,7:02:00,6:42:00,1.428571429,1.857142857,1.285714286,1,0.75,2,1.428571429,1,1.857142857,2,2.166666667,1.166666667,2.5,2,1,1.25,2,1.5,1.666666667,1.625,999,1,1,0,0,1,1,999,0,1,1,0,1,1,4,4, ,1.857142857,6.142857143,0,3,3.857142857,3.714285714,4,1.428571429,31.42857143, ,14,50,0,0,1.142857143,1,0,0,0, ,6:31:00,6:21:00,6:24:00,6:18:00,6:47:00,6:27:00,1.714285714,1.857142857,1.285714286,1.142857143,1.142857143,1,1,1.285714286,1.142857143,1.428571429,1.714285714,2.428571429,1.571428571,0.25,1,0.5,1.75,2.5,2.25,2.25,1.5,0,1,1,1,0,0,0,1,1,1,1,1,1,0,3,6, ,1.571428571,4.857142857,0,3.714285714,3.714285714,2.857142857,4.142857143,1.285714286,31.42857143, ,16,57.14285714,0,0,2.142857143,0,0,0,0, ,6:37:00,6:25:00,6:49:00,6:34:00,6:30:00,6:22:00,2.285714286,2.428571429,1.857142857,1.285714286,2.285714286,2,2,2,1.833333333,2.5,1.857142857,3.142857143,2,2.75,2,2.75,1.75,1.75,2,2,2.148148148,1,0,1,1,1,0,0,1,1,1,1,1,0,0,4,5
309, ,2,6,0,2,2.75,2.75,3.5,1,0, , , ,1,3.571428571,2.5,2,0,0,0, ,7:17:00,7:03:00,7:17:00,7:03:00, , ,1,0,1.25,0,0.6,2.8,0,0,3,0.25,1.25,3.5,0,0,0,0,0,0.333333333,0,0.066666667,999,1,1,999,999,0,1,999,1,0,999,999,0,0, , , ,2,6,0,2.5,4,2.5,4,1,0, , , ,1,3.571428571,2,0,0,0,0, ,4:16:00,4:09:00,4:16:00,4:09:00, , ,1,1,1,1,0,0.333333333,1.666666667,0,0.5,3,0.5,1,2,0,0.5, , , ,0.5,0,0.25,999,999,999,999,999,1,1,999,999,999,999,999,0,1, , , ,1.666666667,5.666666667,0,1.666666667,2.666666667,2,3.666666667,1,0, , , , , ,2,0,0,0,0, ,0:00:00,0:00:00,0:00:00,0:00:00, , ,2,0,1,4,1.5,1.5,3.25,0.666666667,0.666666667,3.666666667,1,1.666666667,3.666666667,1,2,1,0.5,1,1,0.5,1,0,999,999,1,999,0,999,0,999,999,1,999,0,999, , 
184, ,2,4.8,0,3.6,3,3.6,3.2,1.8,24, ,7,25,0,0,2.857142857,0,0,0,0, ,7:18:00,7:03:00,7:02:00,6:47:00,8:00:00,7:45:00,2.714285714,1.571428571,1.857142857,1.166666667,1.5,2,1.2,1.8,0.8,1.6,3.6,1.4,1,1.25,0.5,1.5,1.333333333,2,2,1.391304348,999,1,0,0,1,999,0,999,1,1,1,1,999,1,2,5, ,1.571428571,4,0,3.857142857,2.857142857,2.857142857,3.428571429,2.857142857,28.57142857, ,5,17.85714286,0,0,1.857142857,0,0,0,0, ,6:42:00,6:27:00,7:00:00,6:45:00,6:00:00,5:45:00,1.857142857,1.857142857,2.285714286,1.571428571,2,2,1.571428571,1.666666667,1.833333333,1.333333333,2,3.857142857,2,0.75,1.25,2.5,2,2,2.5,2.25,1.888888889,0,0,0,1,0,1,0,1,1,1,1,0,1,0,2,5, ,2,4.142857143,0,3.142857143,3.428571429,3,3.285714286,3.285714286,35.71428571, , , ,1,3.571428571,1.666666667,0,0,0,0, ,7:24:00,7:09:00,7:23:00,7:08:00,12:00:00,11:45:00,2.666666667,2.666666667,2.333333333,2.5,2.285714286,1.714285714,2.285714286,2.428571429,1.857142857,2.428571429,2.428571429,3,2.571428571,2.5,2.5,2.25,2.25,2,2.75,2.75,2.444444444,1,1,1,1,0,1,1,1,1,1,1,1,1,1,6,7
170, ,1.333333333,5.166666667,0,2.5,3,3.5,3,1,43.33333333, ,4,14.28571429,0,0,2.142857143,2,0,0,0, ,7:14:00,7:01:00,7:38:00,7:25:00,6:15:00,6:02:00,0.142857143,0,0.142857143,0,0,3.142857143,0,0,4,0,1,4,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0, ,1.333333333,4.5,0,3,3.166666667,3.166666667,3,1,25, , , , , ,2.666666667,0,0,0,0, ,5:30:00,5:20:00,5:30:00,5:20:00, , ,0.666666667,0,0,4,0.2,0,2.8,0,0,3.25,0,1,3.833333333,0,0,0,0,0.333333333,0,0,0.055555556,1,0,0,0,0,0,999,1,0,0,0,0,0,999,1,1, ,1.75,4.5,0,2.75,3,3.25,3,1,5, , , , , ,2.75,1,1,0,0, ,7:22:00,7:10:00,6:45:00,6:35:00,9:35:00,9:35:00,1,0,0.25,4,0,0,4,0,0,4,0,1,4,0,0,0,0,0,0,0,0,999,999,0,0,0,0,999,999,999,0,0,0,0,999, , 
302, ,1.8,6,0,2.4,3,2.8,4,1,74, , , , , ,1.2,0,0,0,0, ,7:09:00,7:00:00,6:50:00,6:41:00,7:37:00,7:27:00,0.6,0,0,0,0,2.8,0,0,3,0,1,3, , ,0,0,0,0,0,0,999,999,1,1,1,1,1,999,999,0,1,1,1,1,5,4, ,1.571428571,6,0,2.428571429,3,2.857142857,4,1.142857143,34.28571429, ,6,21.42857143,1,3.571428571,0.714285714,0,1,0,0, ,6:17:00,6:11:00,5:30:00,5:24:00,8:15:00,8:10:00,0.428571429,0,0,2.571428571,0,0,2.428571429,0,0,2.571428571,0,0.857142857,2.857142857,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,6,7, ,1.285714286,6,0,2.714285714,3.857142857,3.857142857,4,1,24.28571429, ,5,17.85714286,2,7.142857143,1,0,0,0,0, ,5:51:00,5:30:00,5:42:00,5:24:00,7:15:00,6:45:00,1.285714286,0,0,3,0,0,3,0,0,3,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7
173, ,1.333333333,4.833333333,0,2.833333333,3.166666667,3,3.666666667,2,48.33333333, ,9,32.14285714,0,0,1.142857143,0,0,0,0, ,7:15:00,7:00:00,7:48:00,7:27:00,5:55:00,5:52:00,1.5,0.857142857,1.833333333,1.142857143,1,1.571428571,1.166666667,1.5,1.666666667,1.5,2.833333333,2,1,1,1,1.5,1.25,1,1.333333333,1.153846154,999,0,1,1,1,1,0,999,0,0,1,1,1,1,4,4, ,1,4,0,3.285714286,3.571428571,3.714285714,3.571428571,1.714285714,38.57142857, ,14,50,0,0,1.142857143,2,0,0,0, ,7:04:00,6:51:00,6:41:00,6:26:00,8:00:00,7:52:00,0.714285714,0.571428571,1.428571429,0.857142857,0.857142857,0.857142857,0.857142857,0.833333333,0.666666667,0.833333333,1.285714286,2.571428571,1,0,0.25,0.75,1.5,1.25,1.333333333,1.25,0.888888889,0,0,1,1,1,1,1,1,1,1,0,1,1,1,5,6, ,1.142857143,3.714285714,1,3.428571429,3.714285714,3.285714286,3.142857143,2.714285714,34.28571429, ,12,42.85714286,0,0,1.142857143,0,0,0,0, ,6:47:00,6:30:00,6:42:00,6:27:00,7:37:00,7:22:00,1.285714286,1.428571429,1.857142857,1,1.857142857,2.142857143,1.142857143,2,1.857142857,1.285714286,1.857142857,2.714285714,0.857142857,1.5,2,2,1.5,1.75,2,1.75,1.785714286,1,1,1,1,1,1,0,1,1,1,1,1,1,1,6,7
351, ,1.8,4.8,0,4,2.6,2,3,1.8,26, , , , , ,1.333333333,0,0,0,0, ,7:15:00,7:00:00,7:45:00,7:30:00,6:15:00,6:00:00,1.666666667,2,2,1.75,2,1.25,1.6,1.6,1.2,2,3,1.4, , ,1,2,2,2,2,1.823529412,999,999,0,1,0,0,1,999,999,0,1,0,0,1,2,2, ,0.75,4,0,4.5,3.75,3,2.75,2.5,0, , , , , ,1.25,0,0,0,0, ,8:30:00,7:41:00,8:30:00,7:37:00,8:30:00,7:45:00,2.75,2.75,2.5,0.75,2.75,2.5,1,2.4,2.2,0.8,2.5,3.75,0.75,1.333333333,1,2,2.666666667,3.666666667,3,3,2.588235294,1,999,999,1,999,0,0,0,999,999,0,999,1,0, , , ,1,4,0,4.5,3,3,3,5,0, , , ,0,0,1.6,0,0,0,0, ,6:57:00,6:45:00,6:35:00,6:20:00,9:00:00,8:45:00,2.6,3,2.4,0.2,3,3,0.2,3,3,0.333333333,3,3,0,3,3,3,3,3,3,3,3, ,999,0,999,1,999,999,999,999,0,999,0,999,999, , 
125, ,2.833333333,6.666666667,0,3.166666667,4.166666667,3.833333333,4.333333333,1,8.333333333, ,6,21.42857143,0,0,1,0,0,0,0, ,7:30:00,6:59:00,7:17:00,6:37:00,8:04:00,7:55:00,0.571428571,0.142857143,0,0,0,3.142857143,0.428571429,0.142857143,2.714285714,0.666666667,1.5,2.666666667,1,0,0,0,0.5,0.5,0.25,0.296296296,999,1,0,1,0,1,1,999,1,1,1,1,1,1,4,6, ,1.8,4.6,0,4,4.6,4.8,3.6,1.4,16, ,8,28.57142857,0,0,1.571428571,0,0,0,0, ,5:55:00,5:38:00,5:42:00,5:23:00,6:30:00,6:17:00,1,0.714285714,0.571428571,1.857142857,0.571428571,0.714285714,1.857142857,0.857142857,0.714285714,2,1,2,1.8,0,0,1.75,0.333333333,1,1.25,0.75,0.769230769,0,999,1,999,1,0,1,1,999,1,999,1,1,1,3,5, ,1.833333333,6.166666667,0,3.833333333,4.333333333,4.666666667,3.833333333,1,0, , , ,1,3.571428571,1.833333333,0,0,0,0, ,9:36:00,9:04:00,10:22:00,9:54:00,5:11:00,4:40:00,1.166666667,0.833333333,1,3.666666667,1,1.166666667,2.833333333,1,1,2.857142857,1.166666667,2.166666667,3.333333333,1.333333333,0.75,1,0.75,1.333333333,1,1,1,0,1,999,1,1,1,1,1,1,999,1,1,1,1,5,6
